Id,name,year,number of 4,number of 6,team,win,loss,draw
8862,n,1991,16,5,dd,0,1,0
8863,o,2006,19,1,bb,0,0,1
8864,j,1996,3,5,cc,0,0,1
8865,b,2002,15,2,bb,0,1,0
8866,j,1989,4,5,aa,0,0,1
8867,u,1993,3,15,dd,0,0,1
8868,w,1997,2,6,ee,0,0,1
8869,s,2007,20,12,aa,1,0,0
8870,s,2004,7,4,ee,0,1,0
8871,m,1996,9,13,aa,1,0,0
8872,n,1995,7,13,aa,0,1,0
8873,a,2010,23,12,cc,0,1,0
8874,g,2006,3,0,bb,1,0,0
8875,c,1988,23,0,ee,0,1,0
8876,c,1992,20,6,bb,1,0,0
8877,r,2002,11,12,ee,0,0,1
8878,j,1997,14,11,bb,0,0,1
8879,z,1995,14,9,dd,0,1,0
8880,v,2000,2,15,cc,1,0,0
8881,e,1999,15,0,cc,1,0,0
8882,p,2001,0,7,ee,0,1,0
8883,f,2007,3,13,bb,1,0,0
8884,d,2008,1,2,bb,1,0,0
8885,b,2009,21,15,cc,0,1,0
8886,p,1995,2,7,cc,0,0,1
8887,u,2005,23,4,ee,0,1,0
8888,v,1994,11,6,aa,0,1,0
8889,p,2001,15,7,ee,0,1,0
8890,x,2000,22,3,dd,0,0,1
8891,o,2007,23,8,ee,1,0,0
8892,z,1998,24,7,dd,0,0,1
8893,d,2002,20,11,bb,1,0,0
8894,c,2010,2,2,cc,0,1,0
8895,k,1990,11,1,bb,0,0,1
8896,u,2003,8,5,cc,0,1,0
8897,e,2000,7,1,dd,0,0,1
8898,p,2002,11,1,ee,0,1,0
8899,v,1998,18,2,dd,0,1,0
8900,r,2007,6,12,dd,0,0,1
8901,j,2008,10,13,ee,0,0,1
8902,q,2003,19,14,cc,0,1,0
8903,l,1994,15,3,bb,0,1,0
8904,u,1992,21,0,bb,1,0,0
8905,r,1996,6,8,ee,0,0,1
8906,l,1999,23,3,bb,1,0,0
8907,j,1990,15,4,dd,1,0,0
8908,v,1998,23,1,aa,1,0,0
8909,v,1993,0,5,dd,0,1,0
8910,d,1997,25,2,aa,0,1,0
8911,a,1994,9,3,aa,1,0,0
8912,f,2002,6,2,dd,1,0,0
8913,a,1991,8,10,aa,0,0,1
8914,n,2008,24,10,cc,0,1,0
8915,l,2005,8,9,aa,0,1,0
8916,u,2005,11,9,bb,1,0,0
8917,k,2005,14,15,cc,0,1,0
8918,o,2000,7,1,cc,1,0,0
8919,c,1992,1,7,cc,0,0,1
8920,q,2005,7,5,ee,0,0,1
8921,d,2010,18,10,cc,0,1,0
8922,e,2000,17,12,dd,0,1,0
8923,k,1998,12,1,dd,1,0,0
8924,d,1990,20,11,dd,0,0,1
8925,h,2009,15,15,dd,0,0,1
8926,x,1996,8,10,dd,1,0,0
8927,x,2009,18,6,cc,0,0,1
8928,x,1988,13,2,aa,0,1,0
8929,q,1994,20,12,aa,1,0,0
8930,v,1999,20,0,cc,1,0,0
8931,r,1991,9,9,dd,0,0,1
8932,o,1996,7,14,cc,0,1,0
8933,w,2000,5,15,cc,0,0,1
8934,s,1989,8,11,aa,1,0,0
8935,k,1996,23,8,dd,1,0,0
8936,c,2009,3,7,dd,0,1,0
8937,d,2001,8,15,bb,0,1,0
8938,y,2001,4,0,aa,0,0,1
8939,t,1997,25,11,dd,0,0,1
8940,i,2001,9,13,bb,1,0,0
8941,h,1993,10,9,dd,0,0,1
8942,j,1989,12,4,ee,0,1,0
8943,o,2008,23,13,dd,1,0,0
8944,g,1999,5,9,bb,0,1,0
8945,e,1999,10,0,ee,1,0,0
8946,b,2003,20,0,aa,0,1,0
8947,m,1993,2,6,ee,1,0,0
8948,b,1990,6,3,aa,0,1,0
8949,i,1996,20,8,dd,0,1,0
8950,m,1992,20,3,aa,0,1,0
8951,t,2004,12,11,dd,1,0,0
8952,g,1993,12,7,cc,0,0,1
8953,r,2005,15,4,ee,0,1,0
8954,h,1988,18,6,aa,0,1,0
8955,r,2010,0,3,cc,0,0,1
8956,m,2002,1,9,bb,0,0,1
8957,c,1993,21,3,bb,1,0,0
8958,o,1994,3,4,cc,0,1,0
8959,w,1999,11,1,cc,0,0,1
8960,a,1993,3,6,cc,0,1,0
8961,j,2007,25,8,cc,0,1,0
8962,i,1989,2,10,bb,0,0,1
8963,y,2004,11,1,ee,1,0,0
8964,o,2003,14,9,cc,0,0,1
8965,w,2005,2,13,cc,0,1,0
8966,d,2007,18,14,cc,0,0,1
8967,t,1989,24,13,bb,0,1,0
8968,d,1992,20,13,ee,1,0,0
8969,c,2005,23,13,aa,0,0,1
8970,q,1995,8,9,aa,1,0,0
8971,v,2007,6,1,dd,0,1,0
8972,e,1995,14,13,cc,0,1,0
8973,x,1990,22,0,aa,1,0,0
8974,t,1993,16,11,dd,1,0,0
8975,w,2002,16,14,dd,0,1,0
8976,g,1990,20,11,cc,0,1,0
8977,q,1994,12,0,cc,0,1,0
8978,v,1994,7,5,cc,0,1,0
8979,h,1995,4,7,dd,0,0,1
8980,e,2008,17,2,ee,0,0,1
8981,m,1998,23,1,bb,1,0,0
8982,k,1999,25,10,aa,1,0,0
8983,d,1994,7,10,dd,0,0,1
8984,k,2006,5,1,cc,0,0,1
8985,i,2010,23,1,ee,0,0,1
8986,q,2007,13,14,cc,0,0,1
8987,q,2008,13,8,dd,1,0,0
8988,t,2006,0,9,bb,0,0,1
8989,q,1990,12,15,bb,1,0,0
8990,h,2003,3,1,dd,0,1,0
8991,u,2008,21,4,cc,0,1,0
8992,v,2004,6,0,cc,0,0,1
8993,c,2000,17,15,ee,0,1,0
8994,z,2007,1,9,dd,0,1,0
8995,a,1998,20,10,aa,0,0,1
8996,d,1988,1,2,bb,0,0,1
8997,w,2005,19,1,dd,0,0,1
8998,i,1995,4,3,cc,0,0,1
8999,m,2000,6,3,ee,1,0,0
9000,g,1993,10,0,bb,1,0,0
9001,a,2007,10,14,bb,1,0,0
9002,n,1990,15,3,bb,0,1,0
9003,p,2003,5,6,dd,1,0,0
9004,v,2001,9,14,cc,1,0,0
9005,x,1991,1,3,dd,0,1,0
9006,r,2003,11,0,aa,0,0,1
9007,a,1990,20,4,ee,1,0,0
9008,z,1997,17,4,dd,1,0,0
9009,c,1999,0,3,cc,1,0,0
9010,g,1988,8,8,ee,0,1,0
9011,k,1988,19,14,ee,0,0,1
9012,n,2006,10,15,cc,0,0,1
9013,q,1998,8,7,dd,0,0,1
9014,n,1994,19,15,cc,0,1,0
9015,i,2008,22,14,bb,1,0,0
9016,v,2007,16,13,ee,0,1,0
9017,c,1996,11,5,dd,1,0,0
9018,d,1996,25,6,dd,0,0,1
9019,j,2009,15,11,ee,0,1,0
9020,v,2006,22,14,bb,0,1,0
9021,f,2005,15,9,cc,0,0,1
9022,z,1997,10,7,ee,1,0,0
9023,q,1995,14,0,cc,1,0,0
9024,m,2000,25,9,ee,0,0,1
9025,k,1996,3,4,dd,0,1,0
9026,y,1988,24,3,bb,0,1,0
9027,p,1992,3,4,dd,1,0,0
9028,d,1992,15,1,dd,0,0,1
9029,u,2010,4,5,aa,1,0,0
9030,v,1990,8,7,ee,0,1,0
9031,y,1997,23,1,ee,1,0,0
9032,u,1998,24,7,ee,0,0,1
9033,t,2002,25,9,ee,0,1,0
9034,a,2001,5,0,aa,0,0,1
9035,r,2009,11,9,ee,0,0,1
9036,m,1995,23,3,aa,0,1,0
9037,n,2004,1,11,cc,0,0,1
9038,e,1997,17,7,bb,0,0,1
9039,x,2006,15,7,ee,1,0,0
9040,l,1998,22,8,dd,1,0,0
9041,f,1998,13,4,aa,0,0,1
9042,m,1999,12,0,ee,0,0,1
9043,n,2007,20,14,cc,0,1,0
9044,g,1992,3,9,bb,1,0,0
9045,j,2010,18,9,ee,1,0,0
9046,x,1997,22,6,ee,0,0,1
9047,x,2006,7,3,aa,1,0,0
9048,f,2009,18,9,bb,1,0,0
9049,t,2008,6,12,aa,1,0,0
9050,n,2006,7,2,dd,0,0,1
9051,g,1988,10,0,dd,0,0,1
9052,r,2010,20,0,bb,0,0,1
9053,v,1994,21,8,dd,0,1,0
9054,f,2008,8,15,dd,0,1,0
9055,q,2000,9,0,aa,1,0,0
9056,m,1999,20,7,dd,0,0,1
9057,v,1989,1,12,ee,0,1,0
9058,e,1999,4,6,bb,0,0,1
9059,a,2003,3,13,aa,0,0,1
9060,t,1989,8,8,cc,0,0,1
9061,k,2001,20,6,aa,0,1,0
9062,p,1999,3,11,aa,1,0,0
9063,g,1997,2,2,cc,0,0,1
9064,s,1993,1,4,cc,0,1,0
9065,k,2006,2,0,bb,0,0,1
9066,m,2000,22,8,bb,1,0,0
9067,i,1993,1,13,bb,0,1,0
9068,s,1990,1,8,cc,0,0,1
9069,a,1993,2,4,dd,0,0,1
9070,z,2009,23,11,ee,0,0,1
9071,o,2008,23,4,bb,1,0,0
9072,m,2002,23,13,cc,0,0,1
9073,q,2001,3,10,cc,0,1,0
9074,f,1990,6,10,aa,0,1,0
9075,c,1990,17,2,bb,0,1,0
9076,c,2010,11,14,aa,0,1,0
9077,b,2004,21,9,ee,1,0,0
9078,g,2004,24,11,bb,0,1,0
9079,j,2004,14,12,dd,0,1,0
9080,g,1989,6,0,bb,1,0,0
9081,o,1990,7,2,bb,0,1,0
9082,z,2009,8,7,bb,1,0,0
9083,e,2002,6,4,ee,0,1,0
9084,w,1991,16,15,aa,1,0,0
9085,o,2007,1,13,bb,0,0,1
9086,g,1992,7,10,ee,0,0,1
9087,s,2005,20,8,dd,0,1,0
9088,o,1991,6,9,cc,1,0,0
9089,s,2008,19,8,ee,0,1,0
9090,u,1992,4,11,bb,0,1,0
9091,p,1991,15,3,aa,1,0,0
9092,v,1993,10,3,ee,1,0,0
9093,e,2004,4,12,aa,0,0,1
9094,x,1993,22,12,dd,0,0,1
9095,q,2001,21,8,aa,0,0,1
9096,b,2004,8,9,cc,0,0,1
9097,o,2006,20,1,aa,0,1,0
9098,l,1994,21,14,aa,0,1,0
9099,l,1996,23,14,dd,1,0,0
9100,r,2008,14,5,aa,1,0,0
9101,a,2003,18,3,aa,0,1,0
9102,g,2007,0,8,cc,0,1,0
9103,o,2010,10,2,aa,0,1,0
9104,q,2006,22,3,dd,1,0,0
9105,h,2008,12,5,bb,0,0,1
9106,t,2010,17,14,dd,0,0,1
9107,r,2000,9,6,cc,0,1,0
9108,h,1997,2,4,bb,0,1,0
9109,o,1997,4,14,dd,1,0,0
9110,k,1998,17,11,cc,1,0,0
9111,b,2007,10,14,cc,0,1,0
9112,y,1998,17,4,dd,1,0,0
9113,e,2010,18,1,dd,0,0,1
9114,e,2005,1,9,aa,0,0,1
9115,i,2003,8,11,ee,0,1,0
9116,a,2005,4,13,aa,0,0,1
9117,n,1991,22,13,bb,0,1,0
9118,s,2007,12,8,bb,0,1,0
9119,o,1992,1,0,aa,0,1,0
9120,t,2006,13,7,cc,0,1,0
9121,u,2000,13,11,ee,0,0,1
9122,k,2006,22,8,aa,0,0,1
9123,i,1992,25,15,ee,1,0,0
9124,m,1988,16,3,ee,0,0,1
9125,j,2005,6,8,aa,0,1,0
9126,i,2002,9,9,cc,0,1,0
9127,e,1990,16,11,ee,0,1,0
9128,l,2006,9,13,aa,1,0,0
9129,t,2007,0,5,aa,0,1,0
9130,u,1988,8,6,cc,1,0,0
9131,i,2003,5,0,dd,1,0,0
9132,z,1992,16,5,dd,0,1,0
9133,o,1988,21,13,bb,0,1,0
9134,g,1999,19,10,cc,0,0,1
9135,w,2005,3,11,aa,1,0,0
9136,v,1997,4,15,cc,0,0,1
9137,u,1999,18,6,aa,0,0,1
9138,h,1992,24,7,bb,0,1,0
9139,o,1990,8,8,aa,0,0,1
9140,h,2009,23,15,cc,1,0,0
9141,v,2010,20,9,bb,1,0,0
9142,u,1996,1,13,ee,1,0,0
9143,n,2006,0,1,bb,0,0,1
9144,d,2001,10,4,cc,0,1,0
9145,u,2000,15,10,bb,1,0,0
9146,i,1999,13,9,bb,1,0,0
9147,g,2005,10,2,ee,0,0,1
9148,b,1989,8,6,ee,0,1,0
9149,v,2010,17,1,ee,0,0,1
9150,y,1991,3,2,cc,0,0,1
9151,i,2006,20,9,aa,0,0,1
9152,o,2009,8,15,aa,0,0,1
9153,x,1992,22,6,ee,0,0,1
9154,f,2009,4,2,ee,0,0,1
9155,s,2010,19,15,ee,1,0,0
9156,s,2003,10,15,cc,1,0,0
9157,k,1997,11,4,bb,0,0,1
9158,z,1994,22,8,bb,1,0,0
9159,q,1997,24,14,bb,1,0,0
9160,c,2004,12,4,ee,0,1,0
9161,z,1996,12,13,cc,1,0,0
9162,x,2010,4,15,ee,1,0,0
9163,h,1997,5,12,bb,0,1,0
9164,w,1993,8,8,cc,0,0,1
9165,k,1992,3,15,aa,0,1,0
9166,g,1992,17,14,cc,0,1,0
9167,x,1991,7,9,ee,0,1,0
9168,y,1998,6,0,dd,1,0,0
9169,g,2008,19,12,cc,0,1,0
9170,i,1993,0,13,bb,1,0,0
9171,x,1997,7,14,cc,0,1,0
9172,u,1988,12,11,ee,1,0,0
9173,y,1996,25,7,bb,1,0,0
9174,t,1989,3,8,cc,0,0,1
9175,v,1999,18,14,aa,1,0,0
9176,n,2001,4,14,bb,1,0,0
9177,q,1997,12,2,dd,0,0,1
9178,m,1999,6,12,ee,1,0,0
9179,o,1992,24,1,ee,0,1,0
9180,p,1990,11,4,aa,0,1,0
9181,m,2003,9,1,aa,0,1,0
9182,b,2010,22,12,cc,0,0,1
9183,f,2000,23,5,bb,1,0,0
9184,s,1998,5,13,cc,1,0,0
9185,f,2008,13,9,ee,0,0,1
9186,q,2000,19,3,cc,0,1,0
9187,e,1997,9,10,ee,0,1,0
9188,s,2003,8,4,bb,0,0,1
9189,n,2008,12,4,ee,1,0,0
9190,c,1999,9,10,bb,1,0,0
9191,r,1989,21,13,dd,0,0,1
9192,s,2001,24,3,ee,1,0,0
9193,y,2000,6,2,aa,1,0,0
9194,q,1997,0,15,aa,0,1,0
9195,f,2007,22,5,dd,0,0,1
9196,x,1990,5,11,dd,0,0,1
9197,x,2007,22,12,dd,0,0,1
9198,f,2006,14,3,ee,0,0,1
9199,a,2000,20,12,ee,0,0,1
9200,p,1991,5,3,ee,0,0,1
9201,u,1991,18,11,aa,0,0,1
9202,z,1988,3,7,aa,0,1,0
9203,f,2007,19,0,aa,0,0,1
9204,k,1988,14,15,bb,1,0,0
9205,n,1988,15,8,aa,0,0,1
9206,v,2003,9,0,cc,1,0,0
9207,l,2002,18,13,ee,1,0,0
9208,z,1998,6,14,aa,0,1,0
9209,e,2002,18,10,bb,0,1,0
9210,m,1991,10,2,cc,1,0,0
9211,t,2010,24,12,cc,1,0,0
9212,q,1997,11,7,ee,1,0,0
9213,u,2000,22,5,dd,0,1,0
9214,p,2005,8,4,bb,0,1,0
9215,m,1988,1,4,dd,0,1,0
9216,c,1998,7,13,cc,0,1,0
9217,y,2010,17,13,bb,1,0,0
9218,i,2008,5,11,dd,0,0,1
9219,s,2000,16,5,ee,1,0,0
9220,h,1993,19,2,aa,0,1,0
9221,q,2008,18,4,cc,0,1,0
9222,m,1991,2,7,aa,1,0,0
9223,t,2005,3,14,cc,1,0,0
9224,p,1993,11,12,cc,1,0,0
9225,w,1993,2,13,bb,0,1,0
9226,n,2007,3,2,ee,0,0,1
9227,i,1991,23,4,bb,0,1,0
9228,c,1993,13,6,aa,0,0,1
9229,g,2000,13,12,cc,1,0,0
9230,s,1991,24,10,dd,0,0,1
9231,t,2009,11,7,cc,0,0,1
9232,h,2004,18,5,dd,0,0,1
9233,x,2001,0,15,cc,1,0,0
9234,z,2000,0,2,bb,0,1,0
9235,y,1996,20,14,dd,0,0,1
9236,q,2009,16,0,cc,0,1,0
9237,x,2007,22,10,ee,0,0,1
9238,g,1999,0,9,dd,1,0,0
9239,u,1989,7,11,aa,0,0,1
9240,q,2007,23,10,ee,0,0,1
9241,h,1996,24,8,ee,0,0,1
9242,i,1997,20,15,bb,1,0,0
9243,j,1989,21,1,dd,1,0,0
9244,h,2008,7,10,dd,0,1,0
9245,c,2007,3,10,dd,0,1,0
9246,j,2000,18,8,bb,0,0,1
9247,m,2005,25,4,dd,0,0,1
9248,d,1991,20,0,aa,1,0,0
9249,m,1994,23,7,bb,0,0,1
9250,c,2008,22,5,cc,0,1,0
9251,c,2000,21,14,bb,1,0,0
9252,l,2009,4,12,ee,1,0,0
9253,m,2003,10,7,ee,1,0,0
9254,m,1991,15,1,bb,1,0,0
9255,w,2000,10,8,dd,1,0,0
9256,o,2006,7,7,dd,0,0,1
9257,p,2001,18,8,aa,1,0,0
9258,z,2004,2,12,bb,0,1,0
9259,j,2005,18,13,aa,0,1,0
9260,k,2000,20,9,bb,0,1,0
9261,p,2008,22,5,bb,0,1,0
9262,n,1993,15,7,ee,0,1,0
9263,a,1999,21,2,cc,0,0,1
9264,d,1995,10,8,ee,0,1,0
9265,d,1994,10,6,aa,0,1,0
9266,g,1992,18,4,ee,1,0,0
9267,i,2003,17,8,ee,0,0,1
9268,c,1998,8,9,dd,0,0,1
9269,w,1988,21,7,aa,0,0,1
9270,c,1992,20,3,aa,0,1,0
9271,j,1992,11,6,bb,0,0,1
9272,o,1990,11,7,ee,0,0,1
9273,q,1998,24,2,bb,0,1,0
9274,y,1998,24,11,aa,1,0,0
9275,s,1995,6,14,bb,1,0,0
9276,o,1990,16,2,cc,0,0,1
9277,s,1998,20,3,dd,1,0,0
9278,x,1989,24,1,dd,0,0,1
9279,u,2001,12,10,cc,0,0,1
9280,i,2002,6,14,ee,0,0,1
9281,n,1990,16,3,aa,0,0,1
9282,x,2004,5,6,cc,0,0,1
9283,v,2010,18,5,ee,0,1,0
9284,q,1996,6,7,ee,1,0,0
9285,v,2008,15,9,aa,1,0,0
9286,i,2009,7,2,cc,0,1,0
9287,i,1988,25,6,ee,0,0,1
9288,i,2010,19,15,aa,1,0,0
9289,i,1996,23,5,ee,1,0,0
9290,l,2000,19,3,bb,0,0,1
9291,f,1990,1,11,aa,0,1,0
9292,a,2004,25,14,bb,0,1,0
9293,u,1989,2,11,bb,0,0,1
9294,q,2000,17,12,bb,1,0,0
9295,d,2002,19,8,ee,0,1,0
9296,v,2006,21,12,bb,0,1,0
9297,r,1996,9,3,ee,1,0,0
9298,v,1990,10,13,dd,1,0,0
9299,y,2000,0,11,ee,0,1,0
9300,d,1992,9,3,cc,1,0,0
9301,y,1991,15,8,dd,1,0,0
9302,c,1990,5,2,dd,0,0,1
9303,e,1998,22,5,aa,0,0,1
9304,v,2006,6,4,ee,0,1,0
9305,d,2010,11,1,cc,0,1,0
9306,z,2009,7,15,aa,0,1,0
9307,x,2005,6,2,dd,0,0,1
9308,m,2007,13,9,aa,0,1,0
9309,w,1990,2,0,ee,1,0,0
9310,r,2000,7,6,bb,0,1,0
9311,j,2000,25,3,dd,1,0,0
9312,l,1996,11,9,ee,1,0,0
9313,e,1996,12,5,aa,0,0,1
9314,u,2002,1,0,dd,0,0,1
9315,o,2007,2,2,cc,0,1,0
9316,u,2007,6,3,aa,1,0,0
9317,b,2008,12,8,ee,0,1,0
9318,j,2009,9,10,aa,1,0,0
9319,z,1993,12,0,ee,0,1,0
9320,g,1996,2,6,dd,0,1,0
9321,j,1995,11,2,dd,1,0,0
9322,u,2010,21,3,aa,1,0,0
9323,j,1990,21,15,bb,0,1,0
9324,k,2008,7,7,cc,1,0,0
9325,d,1999,3,2,ee,1,0,0
9326,o,1997,21,4,cc,0,0,1
9327,t,2001,25,15,ee,0,1,0
9328,x,2003,11,15,cc,0,1,0
9329,f,1993,5,14,aa,0,1,0
9330,s,1989,10,12,dd,0,1,0
9331,d,2010,24,2,bb,0,1,0
9332,s,2008,7,10,bb,0,0,1
9333,i,1991,11,1,dd,0,0,1
9334,c,2003,5,6,dd,1,0,0
9335,g,2006,6,7,dd,0,0,1
9336,b,2005,23,14,ee,1,0,0
9337,x,1988,19,6,ee,0,0,1
9338,a,2000,16,3,cc,0,0,1
9339,o,2010,9,0,dd,0,0,1
9340,v,1990,6,14,bb,0,0,1
9341,x,1997,23,10,ee,0,1,0
9342,l,2010,22,7,dd,1,0,0
9343,w,2008,25,10,bb,0,0,1
9344,u,1995,11,3,bb,1,0,0
9345,t,2010,22,15,cc,1,0,0
9346,l,2009,13,5,ee,1,0,0
9347,m,1996,11,10,cc,0,1,0
9348,h,2007,0,6,cc,0,1,0
9349,l,2006,25,13,dd,0,0,1
9350,j,2003,4,9,cc,1,0,0
9351,t,1992,4,4,ee,0,1,0
9352,r,2004,0,15,dd,0,0,1
9353,j,1992,15,3,aa,0,0,1
9354,w,1999,17,5,dd,0,0,1
9355,b,2010,9,2,dd,0,0,1
9356,z,1991,20,11,cc,0,0,1
9357,s,1994,14,4,cc,1,0,0
9358,u,1995,18,4,cc,0,0,1
9359,t,1999,15,8,aa,1,0,0
9360,h,1988,6,13,cc,0,1,0
9361,c,2005,23,2,dd,1,0,0
9362,d,1997,14,4,bb,1,0,0
9363,f,1997,15,8,cc,0,1,0
9364,k,1993,16,2,cc,1,0,0
9365,q,1999,1,3,dd,0,0,1
9366,r,1997,1,10,aa,0,1,0
9367,c,2006,12,3,cc,0,1,0
9368,l,2007,19,15,bb,0,1,0
9369,i,2003,14,5,dd,0,1,0
9370,h,1988,0,3,ee,1,0,0
9371,l,1995,15,8,bb,0,1,0
9372,y,1997,13,9,dd,0,0,1
9373,m,1995,1,10,bb,1,0,0
9374,e,2002,18,8,cc,1,0,0
9375,x,2009,15,12,cc,1,0,0
9376,w,2009,6,0,dd,0,0,1
9377,k,2009,14,7,aa,0,1,0
9378,f,1998,4,1,aa,1,0,0
9379,v,2000,6,7,cc,0,1,0
9380,m,2003,24,2,bb,1,0,0
9381,s,2003,12,1,ee,0,1,0
9382,z,1988,17,1,ee,0,0,1
9383,l,1994,18,12,bb,1,0,0
9384,a,1992,5,0,bb,0,1,0
9385,l,1991,16,13,bb,0,1,0
9386,s,1995,10,7,aa,1,0,0
9387,c,1994,13,12,cc,0,0,1
9388,p,1991,23,7,aa,0,1,0
9389,g,1991,3,14,dd,0,0,1
9390,w,2000,4,2,aa,0,1,0
9391,s,2001,10,0,aa,0,1,0
9392,x,2008,21,1,aa,1,0,0
9393,t,2004,6,7,ee,0,0,1
9394,n,1996,11,0,bb,0,0,1
9395,f,1994,15,5,dd,0,1,0
9396,b,1993,18,15,cc,0,0,1
9397,u,1997,25,9,ee,0,0,1
9398,r,1994,7,6,ee,0,0,1
9399,m,1990,21,10,cc,0,1,0
9400,k,2003,2,12,ee,0,1,0
9401,r,2004,5,5,ee,0,0,1
9402,t,1990,8,0,ee,0,0,1
9403,t,1993,11,3,ee,0,0,1
9404,u,1998,8,0,aa,0,1,0
9405,n,1992,25,0,dd,0,0,1
9406,a,1998,21,13,cc,0,0,1
9407,f,2010,19,13,cc,0,0,1
9408,j,2010,8,0,aa,0,1,0
9409,w,1995,20,3,aa,0,1,0
9410,v,2005,17,13,cc,0,0,1
9411,i,1988,1,2,dd,0,1,0
9412,u,1995,15,14,bb,0,1,0
9413,k,2001,5,15,ee,1,0,0
9414,r,1994,1,0,dd,0,0,1
9415,r,1990,12,0,dd,0,1,0
9416,r,1988,21,9,bb,1,0,0
9417,v,2005,23,11,ee,0,0,1
9418,a,1993,8,7,ee,1,0,0
9419,a,2008,22,6,bb,0,1,0
9420,g,1989,12,8,dd,0,0,1
9421,a,2001,4,0,ee,0,1,0
9422,o,1992,10,1,ee,0,0,1
9423,i,1991,18,1,ee,1,0,0
9424,z,1999,1,3,cc,1,0,0
9425,n,1990,18,15,bb,1,0,0
9426,h,1998,22,10,cc,0,0,1
9427,b,1994,0,6,dd,0,0,1
9428,w,2006,19,0,cc,1,0,0
9429,l,1996,0,9,ee,0,0,1
9430,z,2000,7,9,bb,0,0,1
9431,f,1995,9,9,cc,1,0,0
9432,w,2001,14,14,bb,1,0,0
9433,d,1998,1,10,cc,0,1,0
9434,i,1996,4,0,ee,1,0,0
9435,i,1993,11,10,cc,0,1,0
9436,j,2010,22,5,cc,0,0,1
9437,h,1988,5,2,cc,0,1,0
9438,a,2010,24,8,ee,0,0,1
9439,x,2005,6,7,ee,0,1,0
9440,h,1995,21,7,dd,0,1,0
9441,o,1989,15,8,aa,1,0,0
9442,f,1990,0,6,bb,0,1,0
9443,c,2002,24,9,aa,0,1,0
9444,r,1989,21,13,aa,0,0,1
9445,g,1991,25,5,bb,0,0,1
9446,x,2001,8,14,ee,0,0,1
9447,h,2009,2,7,dd,0,1,0
9448,u,2008,7,10,ee,0,1,0
9449,k,2002,2,11,cc,0,1,0
9450,x,2009,19,15,cc,1,0,0
9451,a,2007,2,9,bb,1,0,0
9452,s,1991,6,8,bb,0,0,1
9453,o,2003,8,13,bb,0,1,0
9454,w,1989,24,7,ee,0,0,1
9455,z,1988,25,13,aa,0,1,0
9456,h,2009,15,13,dd,0,1,0
9457,h,2006,20,3,ee,1,0,0
9458,q,2004,11,4,cc,0,1,0
9459,t,2001,16,12,ee,0,0,1
9460,a,2006,20,12,cc,0,0,1
9461,o,1994,18,5,ee,0,0,1
9462,j,2002,10,8,aa,1,0,0
9463,i,2003,15,7,cc,0,1,0
9464,r,1993,17,4,aa,0,0,1
9465,v,1999,23,12,cc,1,0,0
9466,f,1995,20,0,cc,1,0,0
9467,p,2006,0,3,aa,1,0,0
9468,y,2002,16,0,bb,0,0,1
9469,c,2006,16,8,cc,1,0,0
9470,x,2003,16,15,ee,1,0,0
9471,p,1994,6,13,ee,1,0,0
9472,g,2010,15,7,cc,1,0,0
9473,s,2007,17,6,aa,1,0,0
9474,v,1996,9,0,dd,0,0,1
9475,k,2001,24,3,dd,0,1,0
9476,b,1991,25,12,dd,0,1,0
9477,z,2005,4,10,cc,0,1,0
9478,a,2005,2,7,aa,0,1,0
9479,t,2010,18,6,dd,0,1,0
9480,u,2009,8,9,dd,1,0,0
9481,g,2000,13,5,cc,1,0,0
9482,s,2000,5,3,dd,1,0,0
9483,h,1991,0,10,ee,0,1,0
9484,l,2009,23,12,bb,1,0,0
9485,x,2007,13,0,bb,0,1,0
9486,g,1994,19,8,aa,0,0,1
9487,e,2006,6,1,dd,0,0,1
9488,m,2002,15,0,cc,1,0,0
9489,l,1995,16,4,cc,1,0,0
9490,n,1988,14,2,aa,0,1,0
9491,v,1989,20,8,aa,0,0,1
9492,b,2002,24,3,aa,1,0,0
9493,y,2005,18,12,cc,0,0,1
9494,r,1994,7,3,cc,0,0,1
9495,a,1991,18,2,cc,1,0,0
9496,e,2003,3,9,bb,0,1,0
9497,u,1994,8,11,aa,0,0,1
9498,g,2010,17,14,dd,0,0,1
9499,v,1988,21,0,dd,0,0,1
9500,q,2004,23,5,dd,0,1,0
9501,e,2009,5,10,aa,1,0,0
9502,p,1996,10,5,dd,1,0,0
9503,d,1996,6,1,cc,1,0,0
9504,u,2008,12,12,aa,0,1,0
9505,n,2001,17,5,aa,1,0,0
9506,r,2008,25,6,bb,1,0,0
9507,o,2002,2,11,ee,1,0,0
9508,j,1992,18,5,aa,0,0,1
9509,s,2001,9,1,dd,0,0,1
9510,q,1996,8,11,dd,0,0,1
9511,x,1988,1,15,bb,0,1,0
9512,x,1989,23,12,aa,1,0,0
9513,v,1991,10,10,bb,0,1,0
9514,h,2002,3,15,aa,0,0,1
9515,e,2005,9,1,ee,0,0,1
9516,e,1992,6,8,dd,0,1,0
9517,u,2000,13,8,dd,1,0,0
9518,f,2007,11,15,cc,1,0,0
9519,i,1995,24,4,cc,0,0,1
9520,n,1996,5,0,dd,1,0,0
9521,w,2007,16,12,bb,0,0,1
9522,n,1988,23,3,cc,0,1,0
9523,z,2003,24,1,aa,0,1,0
9524,m,2010,9,15,dd,1,0,0
9525,h,1989,6,10,cc,0,0,1
9526,t,2010,17,4,bb,0,0,1
